"","region_1","country","variety","points"
"82323","Sicilia","Italy","Nero d'Avola",96.5756076473679
"82413","Chianti Montalbano","Italy","Sangiovese",91.7254419050781
"82414","Chianti Classico","Italy","Red Blend",89.0229939076145
"82530","Veneto","Italy","Red Blend",93.005027082016
"82541","Terre di Chieti","Italy","Sangiovese",89.6360758208223
"82567","Bardolino","Italy","Red Blend",96.7714181603581
"82890","Trebbiano d'Abruzzo","Italy","Trebbiano",94.5417858636914
"82904","Lazio","Italy","Red Blend",82.6622325543317
"82913","Lazio","Italy","Vermentino",87.7731618981211
"82916","Trentino","Italy","Chardonnay",92.2133464261332
"82948","Piedmont","Italy","Chardonnay",81.9515796314026
"82963","Moscato d'Asti","Italy","Moscato",84.1772384307101
"82986","Prosecco","Italy","Glera",94.8178744160926
"83010","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",95.9817272882391
"83021","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",83.8769099849122
"83023","Soave Classico","Italy","Garganega",86.7779291094878
"83031","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",93.0371134526737
"83034","Emilia-Romagna","Italy","Red Blend",93.9245303777024
"83035","Soave","Italy","Garganega",87.9066717771832
"83098","Chianti","Italy","Red Blend",96.8458642660482
"83179","Trebbiano d'Abruzzo","Italy","Trebbiano",88.5478869521413
"83233","Monica di Sardegna","Italy","Monica",92.2853140746046
"83291","Soave Classico","Italy","Garganega",90.8006012296959
"83455","Dolcetto d'Alba","Italy","Dolcetto",85.4414272627549
"83474","Collio","Italy","Chardonnay",92.686801333532
"83477","Trentino","Italy","Pinot Grigio",91.9081764078603
"83478","Alto Adige","Italy","Pinot Grigio",94.8873026865608
"83494","Sicilia","Italy","Grillo",89.9551341288705
"83501","Sicilia","Italy","Grecanico",85.8520595173968
"83508","Sicilia","Italy","White Blend",104.582405738831
"83514","Rosso di Montepulciano","Italy","Red Blend",90.2739107004068
"83577","Vigneti delle Dolomiti","Italy","Teroldego",91.4027572692272
"83608","Rosso di Montepulciano","Italy","Prugnolo Gentile",89.5567247694088
"83611","Toscana","Italy","Red Blend",80.368587623421
"83613","Trentino","Italy","Marzemino",90.6727963420051
"83614","Colli Aprutini","Italy","Passerina",95.2265404676111
"83615","Verdicchio dei Castelli di Jesi Classico Superiore","Italy","Verdicchio",95.7023929882534
"83617","Cerasuolo di Vittoria","Italy","Red Blend",100.488548223655
"83622","Molise","Italy","Montepulciano",95.0554482372784
"83660","Salento","Italy","Rosé",93.8670023156542
"83690","Sicilia","Italy","Rosé",93.9940564406672
"83715","Greco di Tufo","Italy","Greco",96.7614224642514
"83727","Greco di Tufo","Italy","Greco",94.3305341465702
"83747","Rosso di Montepulciano","Italy","Red Blend",95.9864533632141
"83789","Moscato d'Asti","Italy","Moscato",101.745690487562
"84068","Friuli Aquileia","Italy","Pinot Grigio",99.4640834022831
"84070","Friuli Grave","Italy","Pinot Grigio",90.079260243427
"84075","Friuli Grave","Italy","Pinot Grigio",92.1629264763101
"84081","Trentino","Italy","Traminer",93.0907494965711
"84082","Delle Venezie","Italy","Pinot Grigio",84.5357826392235
"84086","Colli Orientali del Friuli","Italy","Chardonnay",94.579937806629
"84087","Colli Orientali del Friuli","Italy","Pinot Grigio",88.3263364774375
"84124","Chianti","Italy","Red Blend",97.3335253612766
"84137","Chianti Rufina","Italy","Red Blend",89.3550578515453
"84148","Prosecco Treviso","Italy","Glera",92.506622333113
"84164","Asolo Prosecco Superiore","Italy","Glera",100.480456711385
"84189","Maremma","Italy","Sangiovese",92.2307069547518
"84201","Maremma","Italy","Red Blend",90.6287519016092
"84206","Cirò","Italy","Rosato",89.2043131466314
"84225","Cerasuolo di Vittoria Classico","Italy","Red Blend",89.0394398387644
"84310","Toscana","Italy","Sangiovese",91.1592475388843
"84336","Prosecco","Italy","Glera",96.2259913941991
"84345","Moscato d'Asti","Italy","Moscato",93.229413697331
"84370","Montepulciano d'Abruzzo","Italy","Montepulciano",88.7371175404396
"84372","Montepulciano d'Abruzzo","Italy","Montepulciano",91.9603660872057
"84380","Valdadige","Italy","Pinot Grigio",89.3357450839978
"84435","Rosso di Montepulciano","Italy","Red Blend",93.3231607483391
"84444","Nebbiolo d'Alba","Italy","Nebbiolo",90.7668266977832
"84457","Rosso di Montepulciano","Italy","Red Blend",92.5053770622556
"84460","Rosso di Montalcino","Italy","Sangiovese",78.7495586230507
"84565","Cannonau di Sardegna","Italy","Red Blend",101.942489263483
"84566","Vermentino di Sardegna","Italy","Vermentino",98.0615202509731
"84645","Dolcetto d'Alba","Italy","Dolcetto",87.9845143022285
"84653","Barbera d'Asti","Italy","Barbera",98.073845323728
"84657","Barbera d'Asti","Italy","Barbera",93.7812060056444
"84664","Barbera d'Asti","Italy","Barbera",99.696159169969
"84665","Barbera d'Alba Superiore","Italy","Barbera",86.0359593606445
"84744","Aglianico del Vulture","Italy","Aglianico",92.348097556417
"84773","Vernaccia di San Gimignano","Italy","Vernaccia",101.392339149313
"84896","Campania","Italy","Aglianico",101.497563899553
"84901","Soave Classico","Italy","Garganega",94.5234714834393
"84902","Soave Classico","Italy","Garganega",94.4755502392079
"84904","Greco di Tufo","Italy","Greco",91.645175991387
"84913","Sicilia","Italy","Grillo",102.361011414782
"85033","Toscana","Italy","Vermentino",94.2035958754931
"85213","Piedmont","Italy","Barbera",100.386709754469
"85351","Delle Venezie","Italy","Merlot",93.76117118905
"85354","Alto Adige","Italy","Sauvignon Blanc",92.5791749000314
"85461","Sicilia","Italy","Inzolia",88.8943447942165
"85553","Alto Adige","Italy","Lagrein",86.002747192543
"85580","Lazio","Italy","Syrah",95.1376960519396
"85668","Alto Adige","Italy","Pinot Bianco",91.5461981552449
"85697","Alto Adige","Italy","Pinot Bianco",102.736494135511
"85769","Asolo Prosecco Superiore","Italy","Glera",104.792328338881
"85876","Vernaccia di San Gimignano","Italy","Vernaccia",81.0851832085354
"85883","Vernaccia di San Gimignano","Italy","Vernaccia",92.8541091983618
"85931","Barbera d'Asti","Italy","Barbera",89.0901862868903
"85965","Valpolicella Ripasso","Italy","Corvina, Rondinella, Molinara",94.9219340455901
"85975","Valpolicella","Italy","Corvina, Rondinella, Molinara",89.8695028992378
"86011","Morellino di Scansano","Italy","Red Blend",88.2307444930337
"86023","Chianti Classico","Italy","Red Blend",93.9252216040242
"86066","Veneto","Italy","Moscato",90.515870847835
"86133","Collio","Italy","Friulano",96.6661201150926
"86341","Alto Adige","Italy","Schiava",104.36328699115
"86417","Piave","Italy","Merlot",86.4484765848444
"86420","Veneto","Italy","Merlot",89.3092234641495
"86421","Moscato d'Asti","Italy","Moscato",96.0544248017084
"86499","Soave","Italy","Garganega",85.4621002122516
"86501","Valpolicella Superiore","Italy","Red Blend",101.861410377278
"86511","Valpolicella Classico Superiore Ripasso","Italy","Red Blend",96.5488192472051
"86522","Valpolicella Classico Superiore Ripasso","Italy","Red Blend",95.880374165963
"86550","Toscana","Italy","Sangiovese",80.0912462687361
"86560","Chianti","Italy","Sangiovese",90.1114521794271
"86586","Chianti","Italy","Sangiovese",91.0887748299451
"86599","Chianti","Italy","Sangiovese",92.3434850610417
"86663","Soave","Italy","Garganega",84.2863517864396
"86665","Veneto","Italy","Sparkling Blend",104.7000488073
"86669","Prosecco","Italy","Glera",88.2075606788873
"86672","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",83.5185662093937
"86681","Prosecco","Italy","Glera",91.3548223818381
"86837","Friuli Grave","Italy","Friulano",90.3557849442888
"87067","Alto Adige","Italy","Chardonnay",99.1416525169591
"87090","Alto Adige","Italy","Pinot Bianco",95.46850261494
"87098","Prosecco","Italy","Glera",87.7299184349652
"87105","Lambrusco Grasparossa di Castelvetro","Italy","Red Blend",93.5162179498715
"87107","Piedmont","Italy","Brachetto",96.8980828832215
"87191","Dolcetto d'Alba","Italy","Dolcetto",91.7946529252919
"87198","Moscato d'Asti","Italy","Moscato",99.3279018388159
"87245","Sicilia","Italy","Syrah",102.358811494328
"87368","Chianti Classico","Italy","Red Blend",95.6252879649937
"87387","Bolgheri","Italy","Red Blend",88.0901520658181
"87482","Chianti Classico","Italy","Sangiovese",96.3710435478223
"87496","Veneto","Italy","Red Blend",89.6036392958488
"87500","Valpolicella Ripasso","Italy","Red Blend",96.8205942528546
"87502","Valpolicella Ripasso","Italy","Red Blend",100.574722362008
"87511","Valpolicella Classico Superiore Ripasso","Italy","Red Blend",89.8462700110753
"87519","Trentino","Italy","Pinot Grigio",94.073829092062
"87561","Montepulciano d'Abruzzo","Italy","Montepulciano",88.9303516171612
"87571","Montepulciano d'Abruzzo","Italy","Montepulciano",88.0541730528614
"87573","Montepulciano d'Abruzzo","Italy","Montepulciano",93.4861103030193
"87639","Soave Classico","Italy","Garganega",103.02277618851
"87687","Isola dei Nuraghi","Italy","Rosato",89.875710604784
"87733","Montepulciano d'Abruzzo","Italy","Montepulciano",91.7391251186151
"87752","Collio","Italy","Friulano",93.9384228992405
"87794","Verdicchio dei Castelli di Jesi Classico Superiore","Italy","Verdicchio",91.0762380475578
"87821","Vino Nobile di Montepulciano","Italy","Prugnolo Gentile",91.8610180722657
"87830","Moscato d'Asti","Italy","Moscato",93.6888161987104
"87831","Chianti Colli Fiorentini","Italy","Sangiovese",91.0868327836613
"87886","Valpolicella Classico Superiore Ripasso","Italy","Corvina, Rondinella, Molinara",95.8405114181447
"87907","Soave Classico","Italy","Garganega",94.4261255015666
"88140","Langhe","Italy","Arneis",87.8796843111647
"88141","Sicilia","Italy","Grecanico",80.8438257090349
"88146","Delle Venezie","Italy","Pinot Grigio",92.7794382676368
"88149","Castel del Monte","Italy","Uva di Troia",89.5748182820377
"88151","Maremma","Italy","Vermentino",92.1742625108806
"88152","Campania","Italy","Aglianico",89.5404003515516
"88291","Alto Adige","Italy","Müller-Thurgau",96.4088372077437
"88292","Alto Adige","Italy","Riesling",94.0824477567548
"88294","Alto Adige","Italy","Müller-Thurgau",91.7864693595963
"88297","Vernaccia di San Gimignano","Italy","Vernaccia",88.8784106952445
"88303","Friuli Grave","Italy","Pinot Grigio",94.758427787796
"88313","Alto Adige","Italy","Pinot Grigio",94.2964137744121
"88328","Lambrusco di Sorbara","Italy","Lambrusco",102.292231083095
"88335","Valdobbiadene Prosecco Superiore","Italy","Glera",95.1128070059505
"88337","Valdobbiadene Prosecco Superiore","Italy","Glera",95.8067487579853
"88411","Chianti","Italy","Red Blend",97.4925553705911
"88414","Chianti Colli Fiorentini","Italy","Red Blend",92.6309773130286
"88420","Chianti Rufina","Italy","Sangiovese",95.6503462008806
"88424","Chianti Rufina","Italy","Red Blend",97.7320870426416
"88554","Orvieto Classico","Italy","White Blend",94.7328567702532
"88638","Cortona","Italy","Syrah",92.7924932209631
"88708","Vigneti delle Dolomiti","Italy","Rosato",97.6974182531084
"88713","Alto Adige","Italy","Pinot Grigio",97.2182491843918
"88723","Colli Orientali del Friuli","Italy","White Blend",88.1708750242145
"88743","Orvieto Classico Superiore","Italy","White Blend",87.5055999780811
"88760","Dolcetto d'Alba","Italy","Dolcetto",94.1624857391609
"88762","Piave","Italy","Red Blend",83.7433474191098
"88777","Sannio","Italy","Falanghina",95.8137156172199
"88791","Puglia","Italy","Primitivo",89.2699382204966
"88803","Irpinia","Italy","White Blend",102.542356064252
"88972","Montefalco Rosso","Italy","Red Blend",90.5618910670025
"89084","Salento","Italy","Negroamaro",94.0411271636604
"89090","Beneventano","Italy","Falanghina",94.9184460424679
"89094","Aglianico del Vulture","Italy","Aglianico",91.9939472120528
"89096","Puglia","Italy","Primitivo",99.5694090451131
"89226","Chianti","Italy","Red Blend",99.0385799365955
"89379","Soave Classico","Italy","Garganega",89.9257573404809
"89382","Colli Orientali del Friuli","Italy","Merlot-Cabernet",89.1616408703437
"89388","Alto Adige","Italy","Müller-Thurgau",81.8804076300839
"89391","Friuli Grave","Italy","Sauvignon",92.2364324381354
"89392","Vigneti delle Dolomiti","Italy","Müller-Thurgau",80.7371357146226
"89398","Vigneti delle Dolomiti","Italy","Sauvignon Blanc",95.7935050495641
"89503","Puglia","Italy","Nero di Troia",92.0189904865055
"89505","Puglia","Italy","Red Blend",97.5027114551409
"89507","Salice Salentino","Italy","Negroamaro",93.8558809156041
"89542","Sicilia","Italy","Merlot",89.2918188811122
"89543","Marche","Italy","Sangiovese",95.21355938014
"89575","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",94.4796610820005
"89588","Soave Classico","Italy","Garganega",81.2189268042947
"89597","Chianti Classico","Italy","Red Blend",98.0097251778519
"89614","Chianti Classico","Italy","Red Blend",87.7483837055226
"89619","Rosso di Montepulciano","Italy","Red Blend",100.998433439379
"89624","Toscana","Italy","Pinot Grigio",97.286794858627
"89633","Gavi","Italy","Cortese",99.9414145982722
"89750","Lugana","Italy","Turbiana",91.3191148752654
"89757","Verdicchio dei Castelli di Jesi Classico Superiore","Italy","Verdicchio",99.0729321796467
"89789","Dolcetto d'Alba","Italy","Dolcetto",89.7786147578295
"89802","Piedmont","Italy","Barbera",91.5074758165146
"89899","Chianti","Italy","Sangiovese",98.2499425769881
"89965","Chianti Classico","Italy","Red Blend",90.9324656883868
"89968","Chianti Classico","Italy","Red Blend",102.164090224933
"89993","Barbera d'Alba","Italy","Barbera",87.1690498547828
"90001","Verdicchio dei Castelli di Jesi Classico Superiore","Italy","Verdicchio",91.1566884515769
"90016","Falerio","Italy","Pecorino",94.8736664039373
"90019","Verdicchio dei Castelli di Jesi","Italy","Verdicchio",87.7799268455743
"90121","Collio","Italy","Pinot Grigio",92.36579014813
"90241","Chianti Classico","Italy","Sangiovese",88.1798106493394
"90252","Chianti","Italy","Sangiovese",96.0533573926943
"90379","Prosecco Treviso","Italy","Glera",88.6634453753051
"90388","Prosecco","Italy","Glera",92.7309752929787
"90390","Prosecco","Italy","Glera",84.0840167516316
"90391","Valdobbiadene Prosecco Superiore","Italy","Glera",95.4132590236932
"90394","Prosecco","Italy","Glera",96.0580446099298
"90400","Prosecco Treviso","Italy","Glera",93.3499920994563
"90406","Prosecco","Italy","Glera",102.074119574506
"90421","Barbera d'Alba","Italy","Barbera",97.2681652926217
"90558","Toscana","Italy","Red Blend",90.2872497134613
"90609","Lambrusco dell'Emilia","Italy","Lambrusco",87.9364495593014
"90615","Delle Venezie","Italy","Pinot Grigio",95.0845409804657
"90618","Delle Venezie","Italy","Pinot Grigio",86.8165057214095
"90620","Delle Venezie","Italy","Moscato",86.0651937605781
"90621","Montepulciano d'Abruzzo","Italy","Montepulciano",79.4865985764731
"90623","Lazio","Italy","Red Blend",82.0650922051569
"90657","Rosso del Veronese","Italy","Corvina",97.81605408855
"90865","Lugana","Italy","Turbiana",91.190601688917
"91000","Salice Salentino","Italy","Red Blend",100.874599180023
"91004","Castel del Monte","Italy","Red Blend",99.4337187473315
"91008","Venezia Giulia","Italy","Rosé",88.4609825095662
"91011","Friuli Grave","Italy","Pinot Grigio",90.8255078918647
"91017","Salice Salentino","Italy","Red Blend",88.0645229279522
"91022","Beneventano","Italy","Red Blend",95.0275320663739
"91162","Sicilia","Italy","Syrah",101.695252213735
"91211","Vermentino di Sardegna","Italy","Vermentino",87.4495674712514
"91259","Prosecco del Veneto","Italy","Prosecco",81.5385177028721
"91260","Prosecco di Valdobbiadene","Italy","Prosecco",92.7691495343358
"91272","Prosecco di Conegliano e Valdobbiadene","Italy","Prosecco",81.4984685280657
"91284","Langhe","Italy","Nebbiolo",100.56518940972
"91318","Vernaccia di San Gimignano","Italy","Vernaccia",93.1263869382109
"91404","Venezia","Italy","Pinot Grigio",91.1805667044395
"91405","Veneto","Italy","Red Blend",91.9064495304617
"91406","Delle Venezie","Italy","Pinot Grigio",91.2018046978527
"91414","Verdicchio dei Castelli di Jesi Classico","Italy","Verdicchio",88.1161742479295
"91416","Campania","Italy","Coda di Volpe",92.8918599478493
"91436","Prosecco di Valdobbiadene","Italy","Prosecco",89.0858903442663
"91736","Trebbiano d'Abruzzo","Italy","Trebbiano",87.647514662566
"91811","Colli Orientali del Friuli","Italy","Pinot Grigio",90.1748521193227
"91812","Colli Orientali del Friuli","Italy","Sauvignon",85.8801763428371
"91825","Colli Orientali del Friuli","Italy","Friulano",91.1951240372671
"91904","Chianti Superiore","Italy","Red Blend",88.106095717512
"91905","Chianti Colli Senesi","Italy","Red Blend",94.6621749099085
"91913","Chianti","Italy","Sangiovese",90.1975130264629
"91938","Chianti Classico","Italy","Sangiovese",97.7471704298343
"91975","Salice Salentino","Italy","Negroamaro",100.195573556598
"91978","Castel del Monte","Italy","Uva di Troia",90.2582940828964
"91991","Salento","Italy","Rosato",98.2178811648623
